Reaction,Dataset,Reference,Reference_in_kcal_mol,Stoichiometry,Label
W1-SN2-BH_1370_PH2_F-F-H-C_PH2_TS,W1-SN2-BH,0.05781394701419495,36.278799484389403,"1,PH2_F-F-H-C_PH2_TS,-1,PH2_minus,-1,PH2-F-F-H-C_reactant",PH2_minus
W1-SN2-BH_1371_PH2_F-F-Me-C_NH2_TS,W1-SN2-BH,0.03921755339607793,24.6093863056144,"1,PH2_F-F-Me-C_NH2_TS,-1,NH2_minus,-1,PH2-F-F-Me-C_reactant",NH2_minus
W1-SN2-BH_1372_PH2_F-F-Me-C_NH2_TS,W1-SN2-BH,0.1112663294567919,69.820675878363105,"1,PH2_F-F-Me-C_NH2_TS,-1,PH2_minus,-1,NH2-F-F-Me-C_reactant",PH2_minus
W1-SN2-BH_1373_PH2_F-F-Me-C_PH2_TS,W1-SN2-BH,0.07242050159572311,45.4445508677181,"1,PH2_F-F-Me-C_PH2_TS,-1,PH2_minus,-1,PH2-F-F-Me-C_reactant",PH2_minus
W1-SN2-BH_1374_PH2_F-F-NH2-C_F_TS,W1-SN2-BH,0.03968029883002400,24.899763449495001,"1,PH2_F-F-NH2-C_F_TS,-1,F_minus,-1,PH2-F-F-NH2-C_reactant",F_minus
W1-SN2-BH_1375_PH2_F-F-NH2-C_F_TS,W1-SN2-BH,0.05305452398261792,33.292216441000697,"1,PH2_F-F-NH2-C_F_TS,-1,PH2_minus,-1,F-F-F-NH2-C_reactant",PH2_minus
W1-SN2-BH_1376_PH2_F-F-NH2-C_NH2_TS,W1-SN2-BH,0.03004125985903872,18.851175174338302,"1,PH2_F-F-NH2-C_NH2_TS,-1,NH2_minus,-1,PH2-F-F-NH2-C_reactant",NH2_minus
W1-SN2-BH_1377_PH2_F-F-NH2-C_NH2_TS,W1-SN2-BH,0.1058768844043642,66.438748048022205,"1,PH2_F-F-NH2-C_NH2_TS,-1,PH2_minus,-1,NH2-F-F-NH2-C_reactant",PH2_minus
W1-SN2-BH_1378_PH2_F-F-NH2-C_PH2_TS,W1-SN2-BH,0.06982209085199904,43.814023508523903,"1,PH2_F-F-NH2-C_PH2_TS,-1,PH2_minus,-1,PH2-F-F-NH2-C_reactant",PH2_minus
W1-SN2-BH_1379_PH2_F-F-NH2-C_SH_TS,W1-SN2-BH,0.04778606863416520,29.986210796168201,"1,PH2_F-F-NH2-C_SH_TS,-1,PH2_minus,-1,SH-F-F-NH2-C_reactant",PH2_minus
W1-SN2-BH_1380_PH2_F-F-NH2-C_SH_TS,W1-SN2-BH,0.07714388329324781,48.408517632531101,"1,PH2_F-F-NH2-C_SH_TS,-1,SH_minus,-1,PH2-F-F-NH2-C_reactant",SH_minus
W1-SN2-BH_1381_PH2_F-H-H-C_F_TS,W1-SN2-BH,0.02686947132431587,16.860847819075001,"1,PH2_F-H-H-C_F_TS,-1,F_minus,-1,PH2-F-H-H-C_reactant",F_minus
W1-SN2-BH_1382_PH2_F-H-H-C_F_TS,W1-SN2-BH,0.02804861290521668,17.600770332351999,"1,PH2_F-H-H-C_F_TS,-1,PH2_minus,-1,F-F-H-H-C_reactant",PH2_minus
W1-SN2-BH_1383_PH2_F-H-H-C_NH2_TS,W1-SN2-BH,0.02013652527798375,12.6358603866459,"1,PH2_F-H-H-C_NH2_TS,-1,NH2_minus,-1,PH2-F-H-H-C_reactant",NH2_minus
W1-SN2-BH_1384_PH2_F-H-H-C_NH2_TS,W1-SN2-BH,0.08685463276528662,54.502104926488698,"1,PH2_F-H-H-C_NH2_TS,-1,PH2_minus,-1,NH2-F-H-H-C_reactant",PH2_minus
W1-SN2-BH_1385_PH2_F-H-H-C_OH_TS,W1-SN2-BH,0.02422180746254694,15.1994136616805,"1,PH2_F-H-H-C_OH_TS,-1,OH_minus,-1,PH2-F-H-H-C_reactant",OH_minus
W1-SN2-BH_1386_PH2_F-H-H-C_OH_TS,W1-SN2-BH,0.06093166947483778,38.2351998659421,"1,PH2_F-H-H-C_OH_TS,-1,PH2_minus,-1,OH-F-H-H-C_reactant",PH2_minus
W1-SN2-BH_1387_PH2_F-H-H-C_PH2_TS,W1-SN2-BH,0.04439267677852673,27.8568252575465,"1,PH2_F-H-H-C_PH2_TS,-1,PH2_minus,-1,PH2-F-H-H-C_reactant",PH2_minus
W1-SN2-BH_1388_PH2_F-H-H-C_SH_TS,W1-SN2-BH,0.02348355427764408,14.7361527938967,"1,PH2_F-H-H-C_SH_TS,-1,PH2_minus,-1,SH-F-H-H-C_reactant",PH2_minus
W1-SN2-BH_1389_PH2_F-H-H-C_SH_TS,W1-SN2-BH,0.05194887647281246,32.598412153623499,"1,PH2_F-H-H-C_SH_TS,-1,SH_minus,-1,PH2-F-H-H-C_reactant",SH_minus
W1-SN2-BH_1390_PH2_F-H-Me-C_NH2_TS,W1-SN2-BH,0.02509847377641566,15.749530079225099,"1,PH2_F-H-Me-C_NH2_TS,-1,NH2_minus,-1,PH2-F-H-Me-C_reactant",NH2_minus
W1-SN2-BH_1391_PH2_F-H-Me-C_NH2_TS,W1-SN2-BH,0.09279336255268878,58.228714131984297,"1,PH2_F-H-Me-C_NH2_TS,-1,PH2_minus,-1,NH2-F-H-Me-C_reactant",PH2_minus
W1-SN2-BH_1392_PH2_F-H-Me-C_PH2_TS,W1-SN2-BH,0.05007993112391249,31.425631240682598,"1,PH2_F-H-Me-C_PH2_TS,-1,PH2_minus,-1,PH2-F-H-Me-C_reactant",PH2_minus
W1-SN2-BH_1393_PH2_F-H-Me-C_SH_TS,W1-SN2-BH,0.02431750196063727,15.259462865847899,"1,PH2_F-H-Me-C_SH_TS,-1,PH2_minus,-1,SH-F-H-Me-C_reactant",PH2_minus
W1-SN2-BH_1394_PH2_F-H-Me-C_SH_TS,W1-SN2-BH,0.05680006586928346,35.642579460383502,"1,PH2_F-H-Me-C_SH_TS,-1,SH_minus,-1,PH2-F-H-Me-C_reactant",SH_minus
W1-SN2-BH_1395_PH2_F-H-NH2-C_F_TS,W1-SN2-BH,0.02945993329307627,18.486387246672301,"1,PH2_F-H-NH2-C_F_TS,-1,F_minus,-1,PH2-F-H-NH2-C_reactant",F_minus
W1-SN2-BH_1396_PH2_F-H-NH2-C_F_TS,W1-SN2-BH,0.03633123890243321,22.798196615726699,"1,PH2_F-H-NH2-C_F_TS,-1,PH2_minus,-1,F-F-H-NH2-C_reactant",PH2_minus
W1-SN2-BH_1397_PH2_F-H-NH2-C_OH_TS,W1-SN2-BH,0.02497162504447621,15.669931298160201,"1,PH2_F-H-NH2-C_OH_TS,-1,OH_minus,-1,PH2-F-H-NH2-C_reactant",OH_minus
W1-SN2-BH_1398_PH2_F-H-NH2-C_OH_TS,W1-SN2-BH,0.06578037531048903,41.277808714758301,"1,PH2_F-H-NH2-C_OH_TS,-1,PH2_minus,-1,OH-F-H-NH2-C_reactant",PH2_minus
W1-SN2-BH_1399_PH2_F-H-NH2-C_PH2_TS,W1-SN2-BH,0.04692483947729838,29.4457813408949,"1,PH2_F-H-NH2-C_PH2_TS,-1,PH2_minus,-1,PH2-F-H-NH2-C_reactant",PH2_minus
W1-SN2-BH_1400_PH2_F-Me-Me-C_NH2_TS,W1-SN2-BH,0.03609255178833740,22.648418190294802,"1,PH2_F-Me-Me-C_NH2_TS,-1,NH2_minus,-1,PH2-F-Me-Me-C_reactant",NH2_minus
W1-SN2-BH_1401_PH2_F-Me-Me-C_NH2_TS,W1-SN2-BH,0.09758742819516130,61.237035741916202,"1,PH2_F-Me-Me-C_NH2_TS,-1,PH2_minus,-1,NH2-F-Me-Me-C_reactant",PH2_minus
W1-SN2-BH_1402_PH2_F-Me-Me-C_OH_TS,W1-SN2-BH,0.04208438066573028,26.408347577823701,"1,PH2_F-Me-Me-C_OH_TS,-1,OH_minus,-1,PH2-F-Me-Me-C_reactant",OH_minus
W1-SN2-BH_1403_PH2_F-Me-Me-C_OH_TS,W1-SN2-BH,0.08335365917563117,52.305210830535202,"1,PH2_F-Me-Me-C_OH_TS,-1,PH2_minus,-1,OH-F-Me-Me-C_reactant",PH2_minus
W1-SN2-BH_1404_PH2_F-Me-Me-C_PH2_TS,W1-SN2-BH,0.06550059022743697,41.102240924441602,"1,PH2_F-Me-Me-C_PH2_TS,-1,PH2_minus,-1,PH2-F-Me-Me-C_reactant",PH2_minus
W1-SN2-BH_1405_PH2_F-Me-Me-C_SH_TS,W1-SN2-BH,0.04255341871070871,26.702673394743702,"1,PH2_F-Me-Me-C_SH_TS,-1,PH2_minus,-1,SH-F-Me-Me-C_reactant",PH2_minus
W1-SN2-BH_1406_PH2_F-Me-Me-C_SH_TS,W1-SN2-BH,0.07416891227051074,46.541695130700397,"1,PH2_F-Me-Me-C_SH_TS,-1,SH_minus,-1,PH2-F-Me-Me-C_reactant",SH_minus
W1-SN2-BH_1407_PH2_F-Me-NH2-C_F_TS,W1-SN2-BH,0.04085087431688706,25.6343106576076,"1,PH2_F-Me-NH2-C_F_TS,-1,F_minus,-1,PH2-F-Me-NH2-C_reactant",F_minus
W1-SN2-BH_1408_PH2_F-Me-NH2-C_F_TS,W1-SN2-BH,0.04840393115116349,30.373925379253102,"1,PH2_F-Me-NH2-C_F_TS,-1,PH2_minus,-1,F-F-Me-NH2-C_reactant",PH2_minus
W1-SN2-BH_1409_PH2_F-Me-NH2-C_OH_TS,W1-SN2-BH,0.03830380371813579,24.035999725783601,"1,PH2_F-Me-NH2-C_OH_TS,-1,OH_minus,-1,PH2-F-Me-NH2-C_reactant",OH_minus
W1-SN2-BH_1410_PH2_F-Me-NH2-C_OH_TS,W1-SN2-BH,0.07656136673043421,48.042982970566896,"1,PH2_F-Me-NH2-C_OH_TS,-1,PH2_minus,-1,OH-F-Me-NH2-C_reactant",PH2_minus
W1-SN2-BH_1411_PH2_F-Me-NH2-C_PH2_TS,W1-SN2-BH,0.06719782323620650,42.1672707171371,"1,PH2_F-Me-NH2-C_PH2_TS,-1,PH2_minus,-1,PH2-F-Me-NH2-C_reactant",PH2_minus
W1-SN2-BH_1412_PH2_F-Me-NH2-C_SH_TS,W1-SN2-BH,0.04310798850768488,27.0506711963755,"1,PH2_F-Me-NH2-C_SH_TS,-1,PH2_minus,-1,SH-F-Me-NH2-C_reactant",PH2_minus
W1-SN2-BH_1413_PH2_F-Me-NH2-C_SH_TS,W1-SN2-BH,0.07446043549147569,46.724628713765298,"1,PH2_F-Me-NH2-C_SH_TS,-1,SH_minus,-1,PH2-F-Me-NH2-C_reactant",SH_minus
W1-SN2-BH_1414_PH2_F-NH2-NH2-C_NH2_TS,W1-SN2-BH,0.02917472144999850,18.307414113025999,"1,PH2_F-NH2-NH2-C_NH2_TS,-1,NH2_minus,-1,PH2-F-NH2-NH2-C_reactant",NH2_minus
W1-SN2-BH_1415_PH2_F-NH2-NH2-C_NH2_TS,W1-SN2-BH,0.09476600763243578,59.466567608489498,"1,PH2_F-NH2-NH2-C_NH2_TS,-1,PH2_minus,-1,NH2-F-NH2-NH2-C_reactant",PH2_minus
W1-SN2-BH_1416_PH2_F-NH2-NH2-C_PH2_TS,W1-SN2-BH,0.06664036447523993,41.817460063231103,"1,PH2_F-NH2-NH2-C_PH2_TS,-1,PH2_minus,-1,PH2-F-NH2-NH2-C_reactant",PH2_minus
W1-SN2-BH_1417_PH2_F-NH2-OH-C_PH2_TS,W1-SN2-BH,0.06186192804083053,38.818945929430903,"1,PH2_F-NH2-OH-C_PH2_TS,-1,PH2_minus,-1,PH2-F-NH2-OH-C_reactant",PH2_minus
W1-SN2-BH_1418_PH2_F-NH2-SH-C_OH_TS,W1-SN2-BH,0.02414911927253785,15.1538011337973,"1,PH2_F-NH2-SH-C_OH_TS,-1,OH_minus,-1,PH2-F-NH2-SH-C_reactant",OH_minus
W1-SN2-BH_1419_PH2_F-NH2-SH-C_OH_TS,W1-SN2-BH,0.06256984676868519,39.2631716380264,"1,PH2_F-NH2-SH-C_OH_TS,-1,PH2_minus,-1,OH-F-NH2-SH-C_reactant",PH2_minus
W1-SN2-BH_1420_PH2_F-SH-SH-C_F_TS,W1-SN2-BH,0.01867444237717348,11.7183895145218,"1,PH2_F-SH-SH-C_F_TS,-1,F_minus,-1,PH2-F-SH-SH-C_reactant",F_minus
W1-SN2-BH_1421_PH2_F-SH-SH-C_F_TS,W1-SN2-BH,0.01638649402042416,10.2826802444945,"1,PH2_F-SH-SH-C_F_TS,-1,PH2_minus,-1,F-F-SH-SH-C_reactant",PH2_minus
W1-SN2-BH_1422_PH2_H-H-H-C_SH_TS,W1-SN2-BH,0.01637577319633183,10.275952825806799,"1,PH2_H-H-H-C_SH_TS,-1,PH2_minus,-1,SH-H-H-H-C_reactant",PH2_minus
W1-SN2-BH_1423_PH2_H-H-H-C_SH_TS,W1-SN2-BH,0.05248812908878026,32.936798279056603,"1,PH2_H-H-H-C_SH_TS,-1,SH_minus,-1,PH2-H-H-H-C_reactant",SH_minus
W1-SN2-BH_1424_PH2_H-H-Me-C_NH2_TS,W1-SN2-BH,0.02664686900930405,16.7211627574567,"1,PH2_H-H-Me-C_NH2_TS,-1,NH2_minus,-1,PH2-H-H-Me-C_reactant",NH2_minus
W1-SN2-BH_1425_PH2_H-H-Me-C_NH2_TS,W1-SN2-BH,0.07283622091672170,45.705418680195798,"1,PH2_H-H-Me-C_NH2_TS,-1,PH2_minus,-1,NH2-H-H-Me-C_reactant",PH2_minus
W1-SN2-BH_1426_PH2_H-H-Me-C_PH2_TS,W1-SN2-BH,0.04586964605044023,28.783637468572302,"1,PH2_H-H-Me-C_PH2_TS,-1,PH2_minus,-1,PH2-H-H-Me-C_reactant",PH2_minus
W1-SN2-BH_1427_PH2_H-H-Me-C_SH_TS,W1-SN2-BH,0.02249199054575749,14.1139371580005,"1,PH2_H-H-Me-C_SH_TS,-1,PH2_minus,-1,SH-H-H-Me-C_reactant",PH2_minus
W1-SN2-BH_1428_PH2_H-H-Me-C_SH_TS,W1-SN2-BH,0.05643794606033671,35.415345849523497,"1,PH2_H-H-Me-C_SH_TS,-1,SH_minus,-1,PH2-H-H-Me-C_reactant",SH_minus
W1-SN2-BH_1429_PH2_H-H-NH2-C_OH_TS,W1-SN2-BH,0.02354555905869490,14.775061381443299,"1,PH2_H-H-NH2-C_OH_TS,-1,OH_minus,-1,PH2-H-H-NH2-C_reactant",OH_minus
W1-SN2-BH_1430_PH2_H-H-NH2-C_OH_TS,W1-SN2-BH,0.05107024568187932,32.047063008109397,"1,PH2_H-H-NH2-C_OH_TS,-1,PH2_minus,-1,OH-H-H-NH2-C_reactant",PH2_minus
W1-SN2-BH_1431_PH2_H-H-NH2-C_PH2_TS,W1-SN2-BH,0.04134616394985960,25.945109594703101,"1,PH2_H-H-NH2-C_PH2_TS,-1,PH2_minus,-1,PH2-H-H-NH2-C_reactant",PH2_minus
W1-SN2-BH_1432_PH2_H-H-NH2-C_SH_TS,W1-SN2-BH,0.01828135732828624,11.4717249222325,"1,PH2_H-H-NH2-C_SH_TS,-1,PH2_minus,-1,SH-H-H-NH2-C_reactant",PH2_minus
W1-SN2-BH_1433_PH2_H-H-NH2-C_SH_TS,W1-SN2-BH,0.05038293650903084,31.615769990536499,"1,PH2_H-H-NH2-C_SH_TS,-1,SH_minus,-1,PH2-H-H-NH2-C_reactant",SH_minus
W1-SN2-BH_1434_PH2_H-Me-Me-C_NH2_TS,W1-SN2-BH,0.02885810282515122,18.1087329262695,"1,PH2_H-Me-Me-C_NH2_TS,-1,NH2_minus,-1,PH2-H-Me-Me-C_reactant",NH2_minus
W1-SN2-BH_1435_PH2_H-Me-Me-C_NH2_TS,W1-SN2-BH,0.07844463223518860,49.224749916976499,"1,PH2_H-Me-Me-C_NH2_TS,-1,PH2_minus,-1,NH2-H-Me-Me-C_reactant",PH2_minus
W1-SN2-BH_1436_PH2_H-Me-Me-C_PH2_TS,W1-SN2-BH,0.05067944529789350,31.801832064690799,"1,PH2_H-Me-Me-C_PH2_TS,-1,PH2_minus,-1,PH2-H-Me-Me-C_reactant",PH2_minus
W1-SN2-BH_1437_PH2_H-Me-Me-C_SH_TS,W1-SN2-BH,0.02782825756018903,17.462495265686702,"1,PH2_H-Me-Me-C_SH_TS,-1,PH2_minus,-1,SH-H-Me-Me-C_reactant",PH2_minus
W1-SN2-BH_1438_PH2_H-Me-Me-C_SH_TS,W1-SN2-BH,0.05969818305200033,37.461175449483399,"1,PH2_H-Me-Me-C_SH_TS,-1,SH_minus,-1,PH2-H-Me-Me-C_reactant",SH_minus
W1-SN2-BH_1439_PH2_H-Me-NH2-C_OH_TS,W1-SN2-BH,0.02251012072668900,14.1253140183015,"1,PH2_H-Me-NH2-C_OH_TS,-1,OH_minus,-1,PH2-H-Me-NH2-C_reactant",OH_minus
W1-SN2-BH_1440_PH2_H-Me-NH2-C_OH_TS,W1-SN2-BH,0.05612061171136245,35.216215539096503,"1,PH2_H-Me-NH2-C_OH_TS,-1,PH2_minus,-1,OH-H-Me-NH2-C_reactant",PH2_minus
W1-SN2-BH_1441_PH2_H-Me-NH2-C_PH2_TS,W1-SN2-BH,0.04583361999044193,28.761030774610202,"1,PH2_H-Me-NH2-C_PH2_TS,-1,PH2_minus,-1,PH2-H-Me-NH2-C_reactant",PH2_minus
W1-SN2-BH_1442_PH2_H-Me-SH-C_NH2_TS,W1-SN2-BH,0.01690807759428521,10.609978878608,"1,PH2_H-Me-SH-C_NH2_TS,-1,NH2_minus,-1,PH2-H-Me-SH-C_reactant",NH2_minus
W1-SN2-BH_1443_PH2_H-Me-SH-C_NH2_TS,W1-SN2-BH,0.06414473129862732,40.2514266011205,"1,PH2_H-Me-SH-C_NH2_TS,-1,PH2_minus,-1,NH2-H-Me-SH-C_reactant",PH2_minus
W1-SN2-BH_1444_PH2_H-NH2-NH2-C_NH2_TS,W1-SN2-BH,0.01114903083090879,6.9961224730168601,"1,PH2_H-NH2-NH2-C_NH2_TS,-1,NH2_minus,-1,PH2-H-NH2-NH2-C_reactant",NH2_minus
W1-SN2-BH_1445_PH2_H-NH2-NH2-C_NH2_TS,W1-SN2-BH,0.07687923644425601,48.242449227507798,"1,PH2_H-NH2-NH2-C_NH2_TS,-1,PH2_minus,-1,NH2-H-NH2-NH2-C_reactant",PH2_minus
W1-SN2-BH_1446_PH2_H-SH-SH-C_NH2_TS,W1-SN2-BH,0.002440910144951084,1.5316942412935399,"1,PH2_H-SH-SH-C_NH2_TS,-1,NH2_minus,-1,PH2-H-SH-SH-C_reactant",NH2_minus
W1-SN2-BH_1447_PH2_H-SH-SH-C_NH2_TS,W1-SN2-BH,0.05491202867158664,34.457818231445202,"1,PH2_H-SH-SH-C_NH2_TS,-1,PH2_minus,-1,NH2-H-SH-SH-C_reactant",PH2_minus
W1-SN2-BH_1448_PH2_H-SH-SH-C_OH_TS,W1-SN2-BH,0.01110803915800884,6.9703998099144497,"1,PH2_H-SH-SH-C_OH_TS,-1,OH_minus,-1,PH2-H-SH-SH-C_reactant",OH_minus
W1-SN2-BH_1449_PH2_H-SH-SH-C_OH_TS,W1-SN2-BH,0.03365175795172882,21.116796933588098,"1,PH2_H-SH-SH-C_OH_TS,-1,PH2_minus,-1,OH-H-SH-SH-C_reactant",PH2_minus
W1-SN2-BH_1450_PH2_Me-Me-Me-C_F_TS,W1-SN2-BH,0.04565980173249650,28.651958170984301,"1,PH2_Me-Me-Me-C_F_TS,-1,F_minus,-1,PH2-Me-Me-Me-C_reactant",F_minus
W1-SN2-BH_1451_PH2_Me-Me-Me-C_F_TS,W1-SN2-BH,0.04336326026164487,27.210856640446099,"1,PH2_Me-Me-Me-C_F_TS,-1,PH2_minus,-1,F-Me-Me-Me-C_reactant",PH2_minus
W1-SN2-BH_1452_PH2_Me-Me-Me-C_SH_TS,W1-SN2-BH,0.04419005795454191,27.729680025872501,"1,PH2_Me-Me-Me-C_SH_TS,-1,PH2_minus,-1,SH-Me-Me-Me-C_reactant",PH2_minus
W1-SN2-BH_1453_PH2_Me-Me-Me-C_SH_TS,W1-SN2-BH,0.07501594054743323,47.073213399268603,"1,PH2_Me-Me-Me-C_SH_TS,-1,SH_minus,-1,PH2-Me-Me-Me-C_reactant",SH_minus
W1-SN2-BH_1454_PH2_Me-Me-NH2-C_OH_TS,W1-SN2-BH,0.03575578527038177,22.437094009730401,"1,PH2_Me-Me-NH2-C_OH_TS,-1,OH_minus,-1,PH2-Me-Me-NH2-C_reactant",OH_minus
W1-SN2-BH_1455_PH2_Me-Me-NH2-C_OH_TS,W1-SN2-BH,0.06930536011608397,43.489770076197601,"1,PH2_Me-Me-NH2-C_OH_TS,-1,PH2_minus,-1,OH-Me-Me-NH2-C_reactant",PH2_minus
W1-SN2-BH_1456_PH2_Me-Me-NH2-C_PH2_TS,W1-SN2-BH,0.06368813411161993,39.964907540442802,"1,PH2_Me-Me-NH2-C_PH2_TS,-1,PH2_minus,-1,PH2-Me-Me-NH2-C_reactant",PH2_minus
W1-SN2-BH_1457_PH2_Me-NH2-NH2-C_NH2_TS,W1-SN2-BH,0.02670439333228147,16.7572598151141,"1,PH2_Me-NH2-NH2-C_NH2_TS,-1,NH2_minus,-1,PH2-Me-NH2-NH2-C_reactant",NH2_minus
W1-SN2-BH_1458_PH2_Me-NH2-NH2-C_NH2_TS,W1-SN2-BH,0.08879300864901565,55.718454157824098,"1,PH2_Me-NH2-NH2-C_NH2_TS,-1,PH2_minus,-1,NH2-Me-NH2-NH2-C_reactant",PH2_minus
W1-SN2-BH_1459_PH2_Me-NH2-NH2-C_PH2_TS,W1-SN2-BH,0.06025261498197167,37.809086738263503,"1,PH2_Me-NH2-NH2-C_PH2_TS,-1,PH2_minus,-1,PH2-Me-NH2-NH2-C_reactant",PH2_minus
W1-SN2-BH_1460_PH2_Me-NH2-SH-C_NH2_TS,W1-SN2-BH,0.01841245378815456,11.553989192815999,"1,PH2_Me-NH2-SH-C_NH2_TS,-1,NH2_minus,-1,PH2-Me-NH2-SH-C_reactant",NH2_minus
W1-SN2-BH_1461_PH2_Me-NH2-SH-C_NH2_TS,W1-SN2-BH,0.07273953945271627,45.6447501455661,"1,PH2_Me-NH2-SH-C_NH2_TS,-1,PH2_minus,-1,NH2-Me-NH2-SH-C_reactant",PH2_minus
W1-SN2-BH_1462_PH2_Me-OH-OH-C_PH2_TS,W1-SN2-BH,0.06451307312158147,40.482564584717899,"1,PH2_Me-OH-OH-C_PH2_TS,-1,PH2_minus,-1,PH2-Me-OH-OH-C_reactant",PH2_minus
W1-SN2-BH_1463_PH2_Me-OH-SH-C_F_TS,W1-SN2-BH,0.02837103203920661,17.803091393549899,"1,PH2_Me-OH-SH-C_F_TS,-1,F_minus,-1,PH2-Me-OH-SH-C_reactant",F_minus
W1-SN2-BH_1464_PH2_Me-OH-SH-C_F_TS,W1-SN2-BH,0.02809422009319744,17.629389274895299,"1,PH2_Me-OH-SH-C_F_TS,-1,PH2_minus,-1,F-Me-OH-SH-C_reactant",PH2_minus
W1-SN2-BH_1465_PH2_Me-OH-SH-C_OH_TS,W1-SN2-BH,0.01864247179213514,11.6983276695189,"1,PH2_Me-OH-SH-C_OH_TS,-1,OH_minus,-1,PH2-Me-OH-SH-C_reactant",OH_minus
W1-SN2-BH_1466_PH2_Me-OH-SH-C_OH_TS,W1-SN2-BH,0.05196834509479612,32.610628898365199,"1,PH2_Me-OH-SH-C_OH_TS,-1,PH2_minus,-1,OH-Me-OH-SH-C_reactant",PH2_minus
W1-SN2-BH_1467_PH2_Me-SH-SH-C_F_TS,W1-SN2-BH,0.02784312757141512,17.471826338610501,"1,PH2_Me-SH-SH-C_F_TS,-1,F_minus,-1,PH2-Me-SH-SH-C_reactant",F_minus
W1-SN2-BH_1468_PH2_Me-SH-SH-C_F_TS,W1-SN2-BH,0.01576475398451931,9.8925324815598703,"1,PH2_Me-SH-SH-C_F_TS,-1,PH2_minus,-1,F-Me-SH-SH-C_reactant",PH2_minus
W1-SN2-BH_1469_PH2_Me-SH-SH-C_OH_TS,W1-SN2-BH,0.01850305409625809,11.610841744504,"1,PH2_Me-SH-SH-C_OH_TS,-1,OH_minus,-1,PH2-Me-SH-SH-C_reactant",OH_minus
W1-SN2-BH_1470_PH2_Me-SH-SH-C_OH_TS,W1-SN2-BH,0.04345912908656376,27.271015236349999,"1,PH2_Me-SH-SH-C_OH_TS,-1,PH2_minus,-1,OH-Me-SH-SH-C_reactant",PH2_minus
W1-SN2-BH_1471_PH2_NH2-NH2-SH-C_SH_TS,W1-SN2-BH,0.01573828042456619,9.8759200718771094,"1,PH2_NH2-NH2-SH-C_SH_TS,-1,PH2_minus,-1,SH-NH2-NH2-SH-C_reactant",PH2_minus
W1-SN2-BH_1472_PH2_NH2-NH2-SH-C_SH_TS,W1-SN2-BH,0.04930757517608825,30.940970566073901,"1,PH2_NH2-NH2-SH-C_SH_TS,-1,SH_minus,-1,PH2-NH2-NH2-SH-C_reactant",SH_minus
W1-SN2-BH_1473_PH2_OH-OH-SH-C_SH_TS,W1-SN2-BH,0.02172664182385022,13.633673584041601,"1,PH2_OH-OH-SH-C_SH_TS,-1,PH2_minus,-1,SH-OH-OH-SH-C_reactant",PH2_minus
W1-SN2-BH_1474_PH2_OH-OH-SH-C_SH_TS,W1-SN2-BH,0.05286748933977347,33.174850430637797,"1,PH2_OH-OH-SH-C_SH_TS,-1,SH_minus,-1,PH2-OH-OH-SH-C_reactant",SH_minus
W1-SN2-BH_1475_PH2_SH-SH-SH-C_OH_TS,W1-SN2-BH,0.006802933283550226,4.26890508684696,"1,PH2_SH-SH-SH-C_OH_TS,-1,OH_minus,-1,PH2-SH-SH-SH-C_reactant",OH_minus
W1-SN2-BH_1476_PH2_SH-SH-SH-C_OH_TS,W1-SN2-BH,0.02677707095339371,16.8028657109144,"1,PH2_SH-SH-SH-C_OH_TS,-1,PH2_minus,-1,OH-SH-SH-SH-C_reactant",PH2_minus
W1-SN2-BH_1477_SH_Br-Br-Br-C_F_TS,W1-SN2-BH,0.01646234342313599,10.330276463298199,"1,SH_Br-Br-Br-C_F_TS,-1,F_minus,-1,SH-Br-Br-Br-C_reactant",F_minus
W1-SN2-BH_1478_SH_Br-Br-Br-C_F_TS,W1-SN2-BH,0.03876832019860886,24.3274882181389,"1,SH_Br-Br-Br-C_F_TS,-1,SH_minus,-1,F-Br-Br-Br-C_reactant",SH_minus
W1-SN2-BH_1479_SH_Br-Br-Br-C_PH2_TS,W1-SN2-BH,0.03200082166809971,20.080818774536301,"1,SH_Br-Br-Br-C_PH2_TS,-1,PH2_minus,-1,SH-Br-Br-Br-C_reactant",PH2_minus
W1-SN2-BH_1480_SH_Br-Br-Br-C_PH2_TS,W1-SN2-BH,0.07298546593295261,45.799071341837397,"1,SH_Br-Br-Br-C_PH2_TS,-1,SH_minus,-1,PH2-Br-Br-Br-C_reactant",SH_minus
W1-SN2-BH_1481_SH_Br-Br-Br-C_SH_TS,W1-SN2-BH,0.04985284857547232,31.283134790142,"1,SH_Br-Br-Br-C_SH_TS,-1,SH_minus,-1,SH-Br-Br-Br-C_reactant",SH_minus
W1-SN2-BH_1482_SH_Br-Br-CCH-C_OH_TS,W1-SN2-BH,0.006187071151831272,3.8824457644766199,"1,SH_Br-Br-CCH-C_OH_TS,-1,OH_minus,-1,SH-Br-Br-CCH-C_reactant",OH_minus
W1-SN2-BH_1483_SH_Br-Br-CCH-C_OH_TS,W1-SN2-BH,0.06919294278700344,43.419227137150699,"1,SH_Br-Br-CCH-C_OH_TS,-1,SH_minus,-1,OH-Br-Br-CCH-C_reactant",SH_minus
W1-SN2-BH_1484_SH_Br-Br-CCH-C_SH_TS,W1-SN2-BH,0.03981409446769059,24.983721479719101,"1,SH_Br-Br-CCH-C_SH_TS,-1,SH_minus,-1,SH-Br-Br-CCH-C_reactant",SH_minus
