Reaction,Dataset,Reference,Stoichiometry
GDB_W1-F12_2945,GDB_W1-F12,2.3058436355363288,"-1,dsgdb9nsd_003622,6,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_2946,GDB_W1-F12,2.516578163804751,"-1,dsgdb9nsd_003623,7,dsgdb9nsd_c,8,dsgdb9nsd_h"
GDB_W1-F12_2947,GDB_W1-F12,2.2963577946907914,"-1,dsgdb9nsd_003624,6,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_2948,GDB_W1-F12,2.3032348446452393,"-1,dsgdb9nsd_003625,6,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_2949,GDB_W1-F12,1.9869840720218048,"-1,dsgdb9nsd_003626,5,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2950,GDB_W1-F12,2.1971294410579247,"-1,dsgdb9nsd_003627,6,dsgdb9nsd_c,6,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2951,GDB_W1-F12,2.5485571455246054,"-1,dsgdb9nsd_003628,7,dsgdb9nsd_c,8,dsgdb9nsd_h"
GDB_W1-F12_2952,GDB_W1-F12,2.3359207160908055,"-1,dsgdb9nsd_003629,6,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_2953,GDB_W1-F12,2.3384165859776247,"-1,dsgdb9nsd_003630,6,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_2954,GDB_W1-F12,2.22112470108576,"-1,dsgdb9nsd_003631,6,dsgdb9nsd_c,6,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2955,GDB_W1-F12,1.9611272416937762,"-1,dsgdb9nsd_003632,5,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_2956,GDB_W1-F12,1.8159732356344338,"-1,dsgdb9nsd_003633,5,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2957,GDB_W1-F12,1.7412410125548567,"-1,dsgdb9nsd_003634,4,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_2958,GDB_W1-F12,1.6011333159631818,"-1,dsgdb9nsd_003635,4,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2959,GDB_W1-F12,1.961506920423499,"-1,dsgdb9nsd_003636,5,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_2960,GDB_W1-F12,1.7405100419178203,"-1,dsgdb9nsd_003637,4,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_2961,GDB_W1-F12,1.8167130555402535,"-1,dsgdb9nsd_003638,5,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2962,GDB_W1-F12,1.6010503658211492,"-1,dsgdb9nsd_003639,4,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2963,GDB_W1-F12,1.6236728975705945,"-1,dsgdb9nsd_003640,4,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2964,GDB_W1-F12,1.9599939615930013,"-1,dsgdb9nsd_003641,5,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_2965,GDB_W1-F12,1.7662093734285633,"-1,dsgdb9nsd_003642,4,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_2966,GDB_W1-F12,1.7466956425508857,"-1,dsgdb9nsd_003643,4,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_2967,GDB_W1-F12,1.5282945132208512,"-1,dsgdb9nsd_003644,3,dsgdb9nsd_c,2,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_2968,GDB_W1-F12,1.6235529073503467,"-1,dsgdb9nsd_003646,4,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2969,GDB_W1-F12,1.5830813953655385,"-1,dsgdb9nsd_003647,4,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2970,GDB_W1-F12,1.369387776634328,"-1,dsgdb9nsd_003648,3,dsgdb9nsd_c,1,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2971,GDB_W1-F12,1.956302300995414,"-1,dsgdb9nsd_003650,4,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_2972,GDB_W1-F12,1.9829001926447825,"-1,dsgdb9nsd_003651,4,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_2973,GDB_W1-F12,2.4470878408652914,"-1,dsgdb9nsd_003652,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_2974,GDB_W1-F12,2.3088080752410622,"-1,dsgdb9nsd_003653,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2975,GDB_W1-F12,2.2323560821108157,"-1,dsgdb9nsd_003654,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_2976,GDB_W1-F12,2.0986622775261563,"-1,dsgdb9nsd_003655,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2977,GDB_W1-F12,2.241191892929936,"-1,dsgdb9nsd_003656,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_2978,GDB_W1-F12,2.1014351567764757,"-1,dsgdb9nsd_003657,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2979,GDB_W1-F12,2.030057804160255,"-1,dsgdb9nsd_003658,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_2980,GDB_W1-F12,1.8945192385833665,"-1,dsgdb9nsd_003659,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2981,GDB_W1-F12,2.243401853189225,"-1,dsgdb9nsd_003660,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_2982,GDB_W1-F12,2.027018334512634,"-1,dsgdb9nsd_003661,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_2983,GDB_W1-F12,2.107873046827541,"-1,dsgdb9nsd_003662,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2984,GDB_W1-F12,1.8961851879326828,"-1,dsgdb9nsd_003663,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2985,GDB_W1-F12,2.1296753072961883,"-1,dsgdb9nsd_003664,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2986,GDB_W1-F12,1.9213334201942582,"-1,dsgdb9nsd_003665,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2987,GDB_W1-F12,1.7831553629945842,"-1,dsgdb9nsd_003666,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2988,GDB_W1-F12,2.1324075481162468,"-1,dsgdb9nsd_003667,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2989,GDB_W1-F12,2.4506588212132083,"-1,dsgdb9nsd_003668,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_2990,GDB_W1-F12,2.3131478248585156,"-1,dsgdb9nsd_003669,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2991,GDB_W1-F12,2.250608533226645,"-1,dsgdb9nsd_003670,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_2992,GDB_W1-F12,2.1135659170512957,"-1,dsgdb9nsd_003671,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2993,GDB_W1-F12,2.142516638516041,"-1,dsgdb9nsd_003672,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2994,GDB_W1-F12,2.003975812291499,"-1,dsgdb9nsd_003673,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2995,GDB_W1-F12,2.006769752578419,"-1,dsgdb9nsd_003674,4,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_2996,GDB_W1-F12,2.0081844228530468,"-1,dsgdb9nsd_003675,4,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_2997,GDB_W1-F12,1.7461811722307625,"-1,dsgdb9nsd_003676,3,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_2998,GDB_W1-F12,2.4483458011553454,"-1,dsgdb9nsd_003677,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_2999,GDB_W1-F12,2.248272173282126,"-1,dsgdb9nsd_003678,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3000,GDB_W1-F12,2.1398683581813267,"-1,dsgdb9nsd_003679,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3001,GDB_W1-F12,2.308152475577621,"-1,dsgdb9nsd_003680,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3002,GDB_W1-F12,2.1086527370477293,"-1,dsgdb9nsd_003681,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3003,GDB_W1-F12,1.9988509223369413,"-1,dsgdb9nsd_003682,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3004,GDB_W1-F12,2.265435654385154,"-1,dsgdb9nsd_003683,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3005,GDB_W1-F12,2.129296447677605,"-1,dsgdb9nsd_003684,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3006,GDB_W1-F12,2.068151754910255,"-1,dsgdb9nsd_003685,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3007,GDB_W1-F12,1.93201261991477,"-1,dsgdb9nsd_003686,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3008,GDB_W1-F12,1.9574239111528609,"-1,dsgdb9nsd_003687,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3009,GDB_W1-F12,1.8187180451890306,"-1,dsgdb9nsd_003688,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3010,GDB_W1-F12,2.008236852340345,"-1,dsgdb9nsd_003689,4,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3011,GDB_W1-F12,1.780206913486676,"-1,dsgdb9nsd_003690,3,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3012,GDB_W1-F12,2.255774923749842,"-1,dsgdb9nsd_003691,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3013,GDB_W1-F12,2.1396826191529645,"-1,dsgdb9nsd_003692,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3014,GDB_W1-F12,1.9692808412990481,"-1,dsgdb9nsd_003693,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3015,GDB_W1-F12,1.8518842169526941,"-1,dsgdb9nsd_003694,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3016,GDB_W1-F12,2.246991783051837,"-1,dsgdb9nsd_003695,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3017,GDB_W1-F12,2.0665798551369843,"-1,dsgdb9nsd_003696,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3018,GDB_W1-F12,2.1365957079905447,"-1,dsgdb9nsd_003697,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3019,GDB_W1-F12,1.9584054708351635,"-1,dsgdb9nsd_003698,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3020,GDB_W1-F12,2.2420120319418144,"-1,dsgdb9nsd_003699,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3021,GDB_W1-F12,2.130240038212053,"-1,dsgdb9nsd_003700,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3022,GDB_W1-F12,2.038096734580479,"-1,dsgdb9nsd_003702,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3023,GDB_W1-F12,1.9280161097365665,"-1,dsgdb9nsd_003703,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3024,GDB_W1-F12,1.797169835067972,"-1,dsgdb9nsd_003704,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3025,GDB_W1-F12,1.8337743262342738,"-1,dsgdb9nsd_003705,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3026,GDB_W1-F12,1.7152162915345672,"-1,dsgdb9nsd_003706,3,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,3,dsgdb9nsd_o"
GDB_W1-F12_3027,GDB_W1-F12,2.113327746942033,"-1,dsgdb9nsd_003707,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3028,GDB_W1-F12,1.9347465595139606,"-1,dsgdb9nsd_003708,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3029,GDB_W1-F12,2.10143859736198,"-1,dsgdb9nsd_003709,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3030,GDB_W1-F12,2.0817606060161165,"-1,dsgdb9nsd_003710,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3031,GDB_W1-F12,1.8808985071787874,"-1,dsgdb9nsd_003711,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3032,GDB_W1-F12,2.4442673416168117,"-1,dsgdb9nsd_003712,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_3033,GDB_W1-F12,2.305245235009289,"-1,dsgdb9nsd_003713,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3034,GDB_W1-F12,2.226051021926781,"-1,dsgdb9nsd_003714,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3035,GDB_W1-F12,2.0920307457771994,"-1,dsgdb9nsd_003715,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3036,GDB_W1-F12,2.4414426910365874,"-1,dsgdb9nsd_003716,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_3037,GDB_W1-F12,2.2266852322717265,"-1,dsgdb9nsd_003717,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3038,GDB_W1-F12,2.2995864551074887,"-1,dsgdb9nsd_003718,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3039,GDB_W1-F12,2.089277047113783,"-1,dsgdb9nsd_003719,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3040,GDB_W1-F12,2.257056313168232,"-1,dsgdb9nsd_003720,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3041,GDB_W1-F12,2.1187310183509296,"-1,dsgdb9nsd_003721,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3042,GDB_W1-F12,2.444895400660208,"-1,dsgdb9nsd_003722,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_3043,GDB_W1-F12,2.256650392603636,"-1,dsgdb9nsd_003723,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3044,GDB_W1-F12,2.020284103119028,"-1,dsgdb9nsd_003725,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3045,GDB_W1-F12,2.303762474926035,"-1,dsgdb9nsd_003726,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3046,GDB_W1-F12,2.11755179790791,"-1,dsgdb9nsd_003727,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3047,GDB_W1-F12,2.0731254551156186,"-1,dsgdb9nsd_003728,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3048,GDB_W1-F12,1.8646019468514414,"-1,dsgdb9nsd_003729,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3049,GDB_W1-F12,2.4391934214106357,"-1,dsgdb9nsd_003730,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_3050,GDB_W1-F12,2.221486741834771,"-1,dsgdb9nsd_003731,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3051,GDB_W1-F12,2.2492198227194367,"-1,dsgdb9nsd_003732,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3052,GDB_W1-F12,2.235430832500665,"-1,dsgdb9nsd_003733,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3053,GDB_W1-F12,2.2294236116445223,"-1,dsgdb9nsd_003735,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3054,GDB_W1-F12,2.0157588535134283,"-1,dsgdb9nsd_003736,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3055,GDB_W1-F12,1.7827770244836707,"-1,dsgdb9nsd_003737,2,dsgdb9nsd_c,5,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3056,GDB_W1-F12,2.437790060925411,"-1,dsgdb9nsd_003738,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_3057,GDB_W1-F12,2.224048612318731,"-1,dsgdb9nsd_003739,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3058,GDB_W1-F12,2.2312795517508364,"-1,dsgdb9nsd_003740,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3059,GDB_W1-F12,2.0220845237448555,"-1,dsgdb9nsd_003741,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3060,GDB_W1-F12,2.1198572881989803,"-1,dsgdb9nsd_003742,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3061,GDB_W1-F12,1.91338413941651,"-1,dsgdb9nsd_003743,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3062,GDB_W1-F12,2.441456370511328,"-1,dsgdb9nsd_003744,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_3063,GDB_W1-F12,2.2412831234250388,"-1,dsgdb9nsd_003745,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3064,GDB_W1-F12,2.133013997924148,"-1,dsgdb9nsd_003746,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3065,GDB_W1-F12,2.2540763326622786,"-1,dsgdb9nsd_003747,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3066,GDB_W1-F12,2.0567987550042823,"-1,dsgdb9nsd_003748,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3067,GDB_W1-F12,1.9462012901549082,"-1,dsgdb9nsd_003749,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3068,GDB_W1-F12,1.9555058508689058,"-1,dsgdb9nsd_003750,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3069,GDB_W1-F12,1.9010851282955048,"-1,dsgdb9nsd_003751,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3070,GDB_W1-F12,1.818522895944179,"-1,dsgdb9nsd_003752,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3071,GDB_W1-F12,2.231377011633959,"-1,dsgdb9nsd_003753,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3072,GDB_W1-F12,2.029804284481945,"-1,dsgdb9nsd_003754,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3073,GDB_W1-F12,1.9199054401604234,"-1,dsgdb9nsd_003755,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3074,GDB_W1-F12,2.4411570013260557,"-1,dsgdb9nsd_003756,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_3075,GDB_W1-F12,2.237875052171288,"-1,dsgdb9nsd_003757,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3076,GDB_W1-F12,2.127205118296537,"-1,dsgdb9nsd_003758,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3077,GDB_W1-F12,2.055370185337915,"-1,dsgdb9nsd_003760,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3078,GDB_W1-F12,1.9473365399470606,"-1,dsgdb9nsd_003761,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3079,GDB_W1-F12,1.9572661509849396,"-1,dsgdb9nsd_003762,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3080,GDB_W1-F12,1.9172947592580287,"-1,dsgdb9nsd_003763,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3081,GDB_W1-F12,1.8378079163307286,"-1,dsgdb9nsd_003764,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3082,GDB_W1-F12,2.020760733373014,"-1,dsgdb9nsd_003765,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3083,GDB_W1-F12,1.8222205548575776,"-1,dsgdb9nsd_003766,2,dsgdb9nsd_c,5,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3084,GDB_W1-F12,1.710181091062522,"-1,dsgdb9nsd_003767,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3085,GDB_W1-F12,2.2245084922280065,"-1,dsgdb9nsd_003768,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3086,GDB_W1-F12,2.019648112721277,"-1,dsgdb9nsd_003769,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
